Passage ID,English Text,Chinese Translation,gpt_response_parsing_failed
306271,"

",,
306323,"

",,
306328,"

",,
306345,"

",,
306371,"If n is the middle of three consecutive integers the three integers will be[1]Multiplying the three integers together will involve expanding brackets.If you spot it, using the difference of two squares makes things quicker!We now add n to this product.[1]Now we can write a conclusion.Since  is an integer,  will also be an integer and so the result of the given calculation is a cube number [1]

",,
306379,"The number of buttons in tin B in terms of x is;The number of buttons in tin C in terms of x is; for  """" or """" [1]Add the number of buttons in tin A, tin B and tin C, in terms of x and equate to 137.[1]Simplify and solve.[1]Divide both sides by 6 to obtain the number of buttons in tin A.Answer = 24 [1]

",,
306414,"Use the coordinates given to help you find the equations of the straight lines that the shape is enclosed by. The vertical line connecting the coordinates (-1, 1) and (-1, 4) must be the line .The horizontal line through the coordinate (-1, 1)  must be the line .The horizontal line through the coordinate (-1, 4)  must be the line .The line of symmetry is  so the midpoint of the lower horizontal line is (2,1) and therefore the lower right coordinate of the rectangle is (5, 1).The vertical line bounding the rectangle of the right must be the line .The four coordinates of the rectangle are (-1, 1), (-1, 4), (5, 1) and (5, 4)The rectangle is bounded by the lines with equations The shaded region is defined by the inequalities  and .Two or three correct answers [1]All four correct answers [1]Use the notation given in the question to make sure your answers are given in the correct form.

",,
306431,"

",,
306459,", the scale factor of enlargement for the lengths, is 3 (as ""the dimensions of the larger rectangle will be three times the dimensions of the smaller rectangle"")The depth of the soil will be the same in both flower beds, so the change in mass of the soil in kg is dependent only on the area. For similar shapes, if the length scale factor is , then the area scale factor is To find the larger mass, multiply the smaller mass by

",,
306474,"

",,
306477,"

",,
306492,"

",,
306497,"

",,
306530,"

",,
306561,"

",,
306567,"Don't be put off by the fact that the actual lengths are not given. It doesn't matter what lengths are used- due to the properties of similarity, so long as the lengths are in the correct ratio, the angles will be correct.So put some imaginary lengths into the diagram. We have a cube with one length divided in two- so the simplest values to use are 1 and 2 as below:To identify the angle between a line and a plane we can draw a right angled triangle using the line that is perpendicular to the plane. For demonstration purposes we have added a point N , the midpoint of B and C, in the diagram below:We need to find angle x. identifying the required angle [1]Notice that we have length MN. In order to find the required angle we first need to find the length of the side AN. To do this draw a right angled triangle connecting hypotenuse AN with two sides whose lengths are known:In triangle ABN we can use Pythagoras' Theorem to find AN.[1]It is best to leave this result in its exact form for accuracy. We can add this result to our diagram:Now we can use right-angle trigonometry to find the required angle.[1]Use the inverse tangent function (""SHIFT tan"" on your calculator) to find x.Round your answer to 1 decimal place as requested. Remember to include the units.Answer =  [1]

",,
306574,"Before starting this question, make sure you are familiar with finding equations of straight lines (y = mx + c), and equations of perpendicular lines.The point P  has  coordinate of 4 and lies on the circle with equation , so you can find the  coordinate of P by substituting  into the equation of the circle.[1]Solve the equation to find  . The question tells us that P is below the x-axis, so we know that the  coordinate of P is negative. [1]Use the coordinates of P to work out the gradient of OP.  Gradient =  [1]The gradient of the tangent is the negative reciprocal of this, as it is a perpendicular line to OP .[1]The tangent takes the form . Substitute the point P  into Solve to find Write the equation of the tangent using your found values of  and  [1]

",,
306587,"Before starting this question, make sure you are familiar with finding equations of straight lines (y = mx + c), and equations of perpendicular lines.The point P  has  coordinate of 4 and lies on the circle with equation , so you can find the  coordinate of P by substituting  into the equation of the circle.[1]Solve the equation to find  . The question tells us that P is below the x-axis, so we know that the  coordinate of P is negative. [1]Use the coordinates of P to work out the gradient of OP.  Gradient =  [1]The gradient of the tangent is the negative reciprocal of this, as it is a perpendicular line to OP .[1]The tangent takes the form . Substitute the point P  into Solve to find Write the equation of the tangent using your found values of  and  [1]

",,
306641,"If ABE is a straight line, then the vectors  and  must be parallelFind  by moving from A(3, 1) in part (a) to E(63, 211) [1]Parallel vectors are scalar multiples of each other, Prove that  is a scalar multiple of   so ABE is a straight line [1]This question can also be done by showing

",,
306657,"If there is only one solution then this is a repeated root, meaning that when in factorised form the two factors are the same. The solution is  so rearranging to make this 0 gives the factor.There is only one solution so this factor is repeated, write the quadratic in factorised form.[1]Expand the brackets on the left hand side by multiplying all terms in the first bracket by all terms in the second bracket. Simplify the like terms by collecting the x terms together Equate the coefficient of x to b and the constant term to c.   [1]

",,
306666,"Input this into your calculator1.5176868 [2]Seeing ""1.5176"" scores full marks (to allow for different calculator displays)

",,
306680,"

",,
306681,"Before starting this question, make sure you are familiar with finding equations of straight lines (y = mx + c), and equations of perpendicular lines.The point P  has  coordinate of 4 and lies on the circle with equation , so you can find the  coordinate of P by substituting  into the equation of the circle.[1]Solve the equation to find  . The question tells us that P is below the x-axis, so we know that the  coordinate of P is negative. [1]Use the coordinates of P to work out the gradient of OP.  Gradient =  [1]The gradient of the tangent is the negative reciprocal of this, as it is a perpendicular line to OP .[1]The tangent takes the form . Substitute the point P  into Solve to find Write the equation of the tangent using your found values of  and  [1]

",,
306716,"The area of a rectangle is length x width so we first need to set up an inequality in terms of x.[1]Expand brackets and rearrange so all terms are on the same side of the inequality.[1]This is a quadratic inequality, so find the solutions to . (Critical values.)Factorising is usually easiest (if possible).[1]Sketch the graph of  - this is a positive quadratic so it is a ""U""-shaped parabola.We can see the graph is less than zero in the highlighted sections.[1]However, we also need to consider the the length and width cannot take negative values, so consider  and  we can deduce thatCombining both of these inequalities (drawing a line diagram can help but is not essential) gives the final answer. [1]Be sure to check those inequality signs and whether they are inclusive/exclusive.

",,
306729,"

",,
306737,"

",,
306738,"Rewrite the equation using the solution from part (a).Add 108 to both sides.Square root both sides. Remember there are two values, a positive and a negative.[1]Add 9 to both sides.Simplify the expressions using your calculator. or [1]Rounding to 3sf is acceptable:  or

",,
306763,"

",,
306788,"

",,
306698,"Method 1: Using ""transformations of functions""Curve  has the equation  where  . Therefore;This is the same equation as curve . And  represents a reflection in the x-axis.A reflection in the x-axis [1]

Method 2: Using ""quadratic graphs"" and ""turning point by completing the square""Using your knowledge of quadratic graphs and turning point by completing the square, sketch the curve  and curve .The equation  tells us curve  is a n-shaped parabola with a turning point (−2, 9).The equation  tells us curve  is a u-shaped parabola, the same ""width"" as curve  and with a turning point (−2, −9).We can see from the sketch or from the information above that  and  are reflections of each other in the x-axis.A reflection in the x-axis [1]r

",,
306798,"To find the percentage profit we need to find the total selling price of all the bags of sweetsWe already know that Renee spent £10 on the sweetsTo find how many bags of sweets were sold, we need to find how many 250 g bags are in 5 kg5 kg = 5000 gThe easiest way to do this is write the division as a fraction and simplify[1]20 bags of sweets were sold, at 65p (or £0.65) each20 × 0.65 = 2 × 10 × 0.65 = 2 × 6.5 = £13[1]Renee sold the bags of sweets for a total of £13, after buying them for £10This is a profit of £3Find the percentage profit using Method for finding percentage profit [1]30% [1]

",,
306818,"The number outside the function (not in a bracket) is 1 so this is a translation by 1 unit on the y-axis.The y- values on the graph of  are in the range , so adding 1 unit to this will give the range .This is represented by option 1. Option 1 is the correct answer, a translation of 1 unit along the y-axis. [1]Option 2 cannot be correct as it is a stretch of the graph of  along the y-axis and is represented by the function . Option 3 cannot be correct as it is a translation of the graph of  along the x-axis and is represented by the function . Option 4 cannot be correct as it is a translation of the graph of  along the x-axis by 90° and along the y-axis by 1 unit and is represented by the function .

",,
306831,"

",,
306852,"Find the vector  by finding a path starting at A and ending at B using known vectors.Use the property that reversing the direction of the vector is the same as multiplying it by -1.Use the given vectors.Use the ratio to write AN as a fraction of AB.AN : NB  = 2 : 1 therefore AN is  of the length AB.Use the vector for [1]Find a path starting at O and ending at N.[1]Substitute the expressions for the vectors.Simplify. [1]It is acceptable to write in factorised form:

",,
306868,"

",,
306877,"At least one is faulty' is the same thing as 'both aren't not faulty'.The easiest way to do this is to find the 'not faulty AND not faulty' probability and subtract it from 1.In combined probabilities, 'and' usually means 'multiply'.So multiply 0.98 by 0.95 to find the probability both bottles are not faulty.[1]Then subtract that from 1 to find the probability that at least one is faulty.0.069  [1]You can also do this by multiplying to get the probabilities for 'faulty AND faulty', 'faulty AND not faulty', and 'not faulty AND faulty', and then adding those together to get the answer.I.e.,

",,
306882,"Simplify using the index law:  [1]

",,
306890,"Simplify using the index law:  [1]

",,
306898,"i)Halve the coefficient of x and this will be the value of k.[1]Expand  by multiplying out You want the constant term to be -9 so subtract 16 from sides to get rid of the constant term. Then subtract 9 from both sides to make the constant term -9.Find the value of h by simplifying the term at the end. [1]

ii)Rewrite the equation using the solution from part (i).Add 25 to both sides.Square root both sides. Remember there are two values, a positive and a negative.[1]Subtract 4 from both sides.Work out the two values separately. or [1]

",,
306939,"Compare the shorter of the two parallel sides on both trapezia to find the length scale factor between the two shapes.Length scale factor = [1]Divide the length of the longer parallel side on the larger trapezium by the length scale factor to find the length of the corresponding side on the smaller trapezium.[1]Divide the length of the perpendicular height of the larger trapezium by the length scale factor to find the perpendicular height of the smaller trapezium.Calculate the area of the larger trapezium using the formula for the area of a trapezium, , where  and  are the lengths of the parallel sides and  is the perpendicular height of the trapezium.Calculate the area of the smaller trapezium using the formula again.Must see correct working for both trapezia [1]Calculate the shaded area by subtracting the area of the smaller trapezium from the area of the larger trapezium. [1]The answer mark cannot be given without correct working seen

",,
306977,"Use the TABLE function of your calculator with f(x) = 2x −  3 from x = −2 to x = 3  to produce the table below(If you don't have the TABLE function on your calculator then you can produce the table manually by substituting x values into f(x) = 2x −  3) Copy the table down as it is worth a method mark!at least 2 correct coordinate pairs found  [1]No scale is specified in the question so just draw the axes using a scale of one square for one unit on both axesPosition the axes anywhere in the gridLabel the x and y axes and write the scale- make sure the x-axis extends between at least −2 and 3, while the y-axis extends between at least −7 and 3 (the range of values found in the table)axes drawn and labelled with scale [1]Plot the points from the table of values on the gridat least 2 points plotted correctly [1]Using a ruler or straight edge, join the points with a straight line. The line should go through all the points if they have been calculated correctlyfully correct line between x = −2 and x = 3 [1]It is also possible to answer this question using y = mx + c, but using a table allows you to decide on the scale of the axes easily

",,
307070,"

",,
307018,"Write as an algebraic equation using x as the input and output.  Correct expression [1] Setting expression equal to x [1]Subtract x from both sides. Solve by subtracting 5 from both sides.   [1]

",,
307031,"In a speed-time graph, the acceleration at any given point is equal to the gradient of the tangent at that point. So draw a tangent at t = 7 and calculate its gradient.The tangent is a straight line touching the curve at t = 7 but not crossing the curve (there is some margin of error- see note below final answer). E.g.:suitable tangent drawn [1]Using gradient =  or ;acceleration = gradient = correct calculation for gradient based on your tangent line [1]                                                            = 4.193548387...This answer will depend on your tangent line so there is some margin of error (see below). Round to at least 3 significant figures if necessary.Acceleration = 4.19 m/s2 [1]Any answer from 4 to 4.5 is accepted, so long as it is correct for your tangent line and rounded correctly

",,
307042,"Use your calculator to substitute the missing values into the given formula.Normally, you should give answers to 3 significant figures unless otherwise instructed. However the purpose of these values is to be plotted on the grid in part (b); looking at the scale, there is no value in giving values to more than 2 decimal places. (The given N values in the table are also to 2 decimal places).one mark each [2]It is OK to give answers (correctly) rounded to more than 2 decimal places (e.g. '0.885')

",,
307061,"Let the original price of a season ticket be P.Increasing P by 15% using a multiplier method givesP × 1.15And decreasing this amount by 8% (multiplying by 0.92) givesP × 1.15 × 0.92""× 1.15 × 0.92"" [1]= P × 1.058Multiplying by 1.058 is equivalent to a 5.8% increase.Answer = 5.8% increase [1]""5.8%"" without the word ""increase"" achieves the final mark

",,
307079,"Now figure out how much cement and stone Bob needs for the 50 bags.From the ratio, we know there is only half as much cement as sand.Also from the ratio, we know there is three times as much stone as cement.Now divide the quantity needed by the quantity per bag to find out how many bags of each ingredient Bob needs.[1]1 mark for a correct method to find any one of those numbers of bagsNow multiply the number of bags by the price per bag to find the cost for each ingredient.[1]1 mark for a correct method to find the cost of any one of those ingredientsNow add those together to find Bob's total cost for the 50 bags of dry concrete.[1]Subtract £300 from £396 to find Bob's total profit.Then divide that by his cost (£300) and multiply by 100 to find his percentage profit.[1] 32% profit  [1]

",,
307082,"





",,
307084,"

",,
307135,"

",,
307157,"

",,
307188,"You should be able to type directly into your calculator. [1]Convert to an ordinary number.[1]

",,
307313,"Calculate ratio of the area of square E to square F as percentages. ""44% bigger"" is equivalent to 144%area E : area F = 144% : 100%Remove the ""%"" and simplifyarea E : area F = 144 : 100                       = 72 : 50                        = 36 : 25 ""144 : 100"" or ""36 : 25"" [1]For similar shapes, if the area ratio is , then the area ratio is Square root both sides of the area ratio

",,
307203,"Simplify using the index law: . [1]

",,
307216,"Find a path starting at S and ending at Q using known vectors.Use the property that reversing the direction of the vector is the same as multiplying it by -1.Use the given vectors. [1]

",,
307232,"Isolate x by subtracting 3 from both sides of the equation, and then dividing both sides by 4.First correct step to solving [1] [1]

",,
307271,"Substitute the given values into the given formula  [1]Find the value of this using your calculator, be careful with negatives and powers, use brackets as shown to help Round to 4 significant figures and write in standard form1991 is 1.991×1000, which is 103 [1]Correct rounding to 4 significant figures [1]Correct application of standard form [1]

",,
307278,"

",,
307279,"

",,
307292,"The quadratic formula is . The """" should be part of the fraction's numerator as below;correct substitution into quadratic formula [1]Completing the solution with the correct substitution gives;Remember to round each solution to 3 significant figures in your final answer."""" should be in the numerator"" or """" is outside of the fraction equivalent statement [1]The correct solutions are  both answers, correctly rounded to 3 significant figures [1]

",,
307321,"Find the length AB  for the right-angled triangle ABJ  using SOHCAHTOA.You know the adjacent side and you want to work out the hypotenuse, so use .[1][1]Because the triangles are congruent, multiply the length AB by 4 to calculate the length AE.[1]Find the length EF by subtracting AE from AF.[1]Round to 3 significant figures.6.75 cm [1]Answers between 6.75 and 6.8 will be accepted

",,
307331,"

",,
307337,"



",,
307353,"

",,
307360,"



",,
307366,"

",,
307381,"

",,
307426,"Start by making a common denominator on the left-hand side.To do this we need the lowest common denominator (lcd) of 4 and (x + 2).This can be found by multiplying them together.lcd of 4 and (x + 2) is 4(x + 2)Rewrite both fractions with the common denominator.The first fraction will need its numerator multiplying by (x + 2) and the second fraction by 4.[1]Write as a single fraction over the common denominator;  expand and simplify the numerator.[1]Factorise the numerator and cancel any common factors.There are no common factors to cancel.Bring in the right-hand side of the equation and remove the fraction by multiplying both sides of the equation by the denominator.[1]Expand and rearrange to get a quadratic equation.[1]The question suggests this quadratic will not factorise. (easily) as it is asking for answers to 2 decimal places so use the quadratic formula.[1]Round final answers to 2 decimal places.  (2 d.p.) [1]

",,
307439,"A ∪ B means the union of A and B (everything in A or B or both)P(A ∪ B) means ""the probability of A or B or both""The top-left option, A or B or both, is correct [1]A but not B would be Not A and not B would be  or A and B would be

",,
307442,"Start by marking the given information on the diagram:We cannot assume that BC is 6 cm as we are not told that triangle ABC is isosceles. Therefore we need to use trigonometry with triangle BCE to find BC.Multiply both sides by 13 to find BC.[1]Store this result in your calculator to preserve accuracy in future calculations.We can use this result with the area of triangle ABC to find the angle ACB.[1]Rearrange to find the angle ACB.[1]Angle ACB is obtuse, as stated in the question, so subtract it from 180˚.[1]Finally, we can use the cosine rule with triangle ACB as we have two sides and an included angle, to find AC[1]Evaluate and square root both sides to find AC.Round your answer to 1 decimal place as requested.Answer = 12.4 cm [1]

",,
307445,"

",,
307453,"By eye, draw another tangent at what looks to be the steepest part of the graph. Calculate the gradient of this tangent. For example,gradient = Yes, because the animal appears to run at 22.3 m/s in the steepest part of the graph, which is faster than 20 m/syes with partial reasoning e.g. ""yes because the gradient looks like it could reach 20"" [1]yes with full reasoning  e.g. statement above with working [1]

",,
307461,"From part (a) we know that [a small corresponding side] =  [a large corresponding side]y is a larger side. Inversing the above, we know that [a large corresponding side = 3 × [a small corresponding side]Replacing AC with x and PR with y,The question asks for an expression so only the ""3x"" is needed [1]

",,
307474,"

",,
307494,"There is more than one 8 (the mode)The median, 14, is the midpoint between the 3rd and 4th cards (so these cards cannot both be 8) 5,  8,  8,  x,  y,  24[1]If the midpoint between 8 and x is 14, then x is 20 5,  8,  8,  20,  y,  24[1]y cannot be 20 or 24, because 8 is meant to be the most occurring number (mode)The cards are in order of size, so y can be 21, 22 or 23 y is 21, 22 or 23 accepted answers are any out of ""5, 8, 8, 20, 21, 24"" or ""5, 8, 8, 20, 22, 24"" or ""5, 8, 8, 20, 23, 24"" [1]You do not need to give all three possibilities

",,
307514,"

",,
307519,"



",,
307522,"



",,
307539,"Method 1The position vector of the midpoint of the line AB is found using the formula .[1]Simplify. [1]

Method 2Find a path starting at A and ending at B using known vectors.Use the property that reversing the direction of the vector is the same as multiplying it by -1.Use the given vectors. [1]M is the midpoint of AB therefore .Find a path from O to M.Simplify.  [1]

",,
307554,"Substitute the values in the diagram into the formula for the area of a trapezium.The formula is , where  and  are the two parallel sides and  is the perpendicular height.[1]The area is given as 351 cm2, so set this expression equal to 351.Simplify the expression in the brackets.Cancel out the 2.Expand the brackets on the right hand side.Subtract 351 from both sides. [1]

",,
307573,"First look at triangle BCD.You know the length of one side and the angle opposite it. You also know another angle so you can find the length of the side opposite that using the sine rule.The formula for the sine rule is , where a and b are the lengths of the two sides that are opposite the angles A and B respectively.Substitute a = y, b = 12.5, A = 34 and B = 109 into the formula.[1]Multiply both sides by sin(34) and type into your calculator.[1]Now look at triangle ABD.You know the lengths of two sides and the angle between them and you want to find the length of the third side. Therefore you need to use the cosine rule.The formula for the cosine rule is , where b and c are the lengths of the two sides that form angle A and a is the length of the side opposite A.Substitute a = x, b = 11.4, c = 7.392674... (using the answer button) and A = 86 into the formula.[1]Type the expression into your calculator altogether as one line. If you do it separately you need to remember the order of operations (multiplication before addition).[1]Take the positive square root of both sides.Round to 3 significant figures. Remember to include units for the length. [1]

",,
307603,"Substitute  (from part (b)) into the equation for y[1]Carefully expand the brackets and simplifyNote that  so is positive therefore  for all values of  and therefore the y-coordinate of the turning point is negative [1]Correct answer with valid reason.

",,
307618,"Each labourer can be paired with any of 14 joiners, and with any of 9 electricians, and with any of 8 plumbersSo multiply the number of options together2×14×9×8[1]2016 [1]

",,
307643,"Start by expanding the bracket on the right-hand side.Remember to expand both parts of the bracket.[1]Bring the x terms to one side by subtracting the term with the smallest coefficient of x (3x).  [1]Add 6 to both sides.Divide both sides by 2. [1]Or as a fraction

",,
307654,"

",,
301253,"First we need to draw the lines for the 3 inequalities. To draw the lines, treat them as equations and use your knowledge of linear graphs y = mx + c. However all three inequalities are < or > so should be drawn with dotted linesFor , draw . Rearrange to ...... and plot a dotted line through (0, 7) with a gradient of −1For , draw , draw a dotted line through (0, 0) with a gradient of 2For  simply draw ,  a horizontal dotted line through (0, 3)one mark for each correctly drawn line [3]Shade the unwanted  regions for each lineFor the diagonal lines, pick an integer point that's not on the lines to test which side of each line should be shaded. E.g. picking (1, 0)...For , the unwanted region is above the lineFor , the unwanted region is above the line.To check either of these, pick a point such as (1, 0) and substitute into the inequality. For example, for ;(1, 0) is in the wanted region so shade everything on the other side of the line For , the unwanted region is below the lineFinally, don't forget to label the wanted region ""R""!correct region clearly indicated [1]

",,
301910,"Start by sketching a diagram of the information given, to help you visualise the problem and break it down into smaller stepsYou don't have to include the axes, but try to put the points in roughly the correct place according to the coordinates, and show a right-angle at angle ABCany sensible sketch [1]To find the missing value  we can find the gradient of AB and substitute it into the gradient formula for the perpendicular gradient of BCThe gradient of AB using the gradient formula, , isAB and BC are perpendicular therefore their gradients are negative reciprocals therefore[1]Now we can substitute ,  and  into the gradient formula for BC and solve to find [1]Now we know that  is  and we can find the equation of a line through  and First find the gradientSubstitute either  or  into  and solve to find . Here we will use  (as it has no negative numbers)Now we can write the equation of the line through A and C[1]Finally we can rearrange into the form . Start by multiplying all terms by 3 to clear the fractions, then collect the terms in  and  on the left hand side [1]

",,
302055,"A reflection flips the shape.The perpendicular distance between the reflection of a point and the line of reflection is the same as the perpendicular distance between the original point and the line.Find the position of R by first reflecting T in the line x = -1, this is a vertical line where all the x-coordinates are -1. Label this R.Then reflect R in the line y = -2, this is a horizontal line where all the y-coordinates are -2. Label this S.The shape has been turned so this is a rotation.Join each point of the original shape to its corresponding point on the rotated shape with a straight line. If the lines intersect at a point then this is the centre of rotation, otherwise the perpendicular bisectors of the lines will intersect at the centre of rotation.Using the centre, measure the angle from one point on the original to its corresponding point on the rotated shape.You could also use trial and error with tracing paper. Start with trying the centre as the origin and work outwards if needed.Rotation 180° about the centre (-1, -2)Writing ""Rotation"" with correct angle [1]Correct centre [1]It is not necessary to write a direction for a rotation of 180°It is also acceptable to write: Enlargement of scale factor -1 about the centre (-1, -2)

",,
302282,"Begin by drawing the lines for the 3 inequalities.To draw the lines, treat them as equations and use your knowledge of linear graphs . The inequalities that are  or  should be drawn with solid lines and the inequality that is  should be drawn with a dashed line.For , draw , a vertical, solid line through 5 on the x-axis.For , draw , a horizontal solid line through 4 on the y-axis.x = 5 and y = 4 drawn [1]For , the line with equation   needs to be drawn. This is easiest to do by substituting in  and  separately and finding the coordinates where the line crosses the axes.Plot the points (0, 6) and (6, 0) and join them up. with a dashed line. y = x drawn [1]Shade the unwanted  regions for each line.For , the unwanted region is right of the line, so simply shade right of the line .For , the unwanted region is above the line, so shade above. For  it is less obvious which side is the wanted or unwanted region, so pick a point with integer coordinates either side of the line and substitute into the inequality to test which side should be shaded. For example, picking (4, 3),(2, 3) is in the unwanted region so shade everything on the (2, 3) side of the line .Finally, don't forget to label the wanted region ""R""! Correct region clearly indicated [1]

",,
302363,"First we need to draw the lines for the 3 inequalities. To draw the lines, treat them as equations and use your knowledge of linear graphs y = mx + c. However all three inequalities are < or > so should be drawn with dotted linesFor  simply draw ,  a horizontal dotted line through 1 on the y-axisFor , draw . Rearrange to ...... and plot a dotted line through (0, 5) with a gradient of −1For , draw , draw a dotted line through (0, 0) with a gradient of 2one mark for each correctly drawn line [3]Shade the unwanted  regions for each lineFor , the unwanted region is below the lineFor , the unwanted region is above the lineFor , the unwanted region is below the lineTo check either of the diagonal lines, pick a point, for example (1, 0). Substituting into  we see that;Therefore (1, 0) is in the unwanted region so shade everything on the (1, 0) side of the line Finally, don't forget to label the wanted region ""R""! correct region clearly indicated [1]

",,
302367,"First we need to draw the lines for the 3 inequalities. To draw the lines, treat them as equations and use your knowledge of linear graphs y = mx + c. However all three inequalities are < or > so should be drawn with dotted linesFor  simply draw ,  a horizontal dotted line through 1 on the y-axisFor , draw . Rearrange to ...... and plot a dotted line through (0, 5) with a gradient of −1For , draw , draw a dotted line through (0, 0) with a gradient of 2one mark for each correctly drawn line [3]Shade the unwanted  regions for each lineFor , the unwanted region is below the lineFor , the unwanted region is above the lineFor , the unwanted region is below the lineTo check either of the diagonal lines, pick a point, for example (1, 0). Substituting into  we see that;Therefore (1, 0) is in the unwanted region so shade everything on the (1, 0) side of the line Finally, don't forget to label the wanted region ""R""! correct region clearly indicated [1]

",,
302659,"Use the laws of indices to set up an equation in m - to do this we need the base numbers of both sides of the equation to be equal, in this case it will be the unknown x.Use the law """" on the left-hand side of the equation.Use the law """".Use the law """".Use the law """" again.Now we have simplified the left-hand side of the equation, we can consider the right-hand side and find m. [1]With practice, you may be able to combine stages of this solution, but accuracy is the most important thing!

",,
302451,"First we need to solve the equation to find the value of y.Start by factorising the quadratic.We expect the brackets to start with 3y and y, so use inspection or the 'ac method' to find the required constants. [1]Mark here is for a correct method to factorise the quadratic.Now find the solution for y.The quadratic equation has two solutions, but remember that y must be a whole number because it is the number of black socks![1]Mark here is for choosing the correct value of y.So there are 6 black socks, and 11 socks in total.With combined probabilities, 'and' usually means 'multiply'.'Takes two black socks' is the same as 'takes a black sock (6/11) AND then takes another black sock (5/10)'.(Note that after taking the first black sock, only 5 black socks and 10 socks in total remain.  So the numerator and denominator of the second probability fraction have to change.)Therefore multiply those two fractions together to find the probability.  [1]You will also get the mark here for the unsimplified form 30/110.You will also get full marks if you solved the quadratic equation correctly by using the quadratic formula.

",,
302508,"Method 1Substitute x = 1 into the left-hand side of the equation 13 + 1 Work out this value 1 + 1 = 2 Compare it to the right-hand side of the original equation 2 < 7  Substitute x = 2 into the left-hand side of the equation 23 + 2 Work out this value 8 + 2 = 10substituting in x = 1 and x = 2 [1]Compare it to the right-hand side of the original equation 10 > 7  There must be a value of x between 1 and 2 which gives the right-hand side of 7 exactlyWrite a sentence that mentions 2 and 10 being ""below"" and ""above"" 7 x = 1 and x = 2 make x3 + x equal to 2 and 10, which are below and above 7, so the solution is between x = 1 and x = 2 [1]Method 2Rearrange the equation to have ""=0"" on one side (for example, by subtracting 7 from both sides)  Call the function on the left-hand side f(x)  Find f(1) (by substituting x = 1 into the left-hand side of the equation) f(1) = 13 + 1 - 7 = -5 Find f(2) (by substituting x = 2 into the left-hand side of the equation) f(2) = 23 + 2 - 7 = 3substituting in x = 1 and x = 2 [1]Compare f(1) and f(2) to 0 (because the rearranged equation being solved is f(x) = 0) f(1) = -5 < 0 and f(2) = 3 > 0f(1) is negative and f(2) is positive  There is a ""change of sign"" in f(x) (from - to +) between x = 1 and x = 2 (the solution is the value of x at the exact point when the sign changes)Write a sentence that mentions -5, 3 and how the ""change of sign"" means there is a ""solution"" between 1 and 2 f(1) = -5 < 0 and f(2) = 3 > 0. The change of sign means there is a solution between x = 1 and x = 2 [1]

",,
302534,"This is a quadratic inequality questionMethod 1Expand the brackets on the left, by writing it as (1 - x)(1 - x)  Multiply both sides by 25  Subtract 9 from both sides [1] Reorder the terms  Either ""see"" the factorisation or use solutions from a calculator that solves quadratic equations to skip to the next line Find the critical points (the values of x that make each bracket zero)   and [1] These are the x-intercepts of the positive quadratic graph Find where the graph is below the x-axis, ""< 0""between the x-intercepts [1]Method 2See that if  then  must be any number between  (as ""squaring"" this part of the number line gives values that are <) [1] Multiply both sides by -1 (this will flip the inequality signs too)  Add 1 to both sides adding 1 to both sides [1] Write with the inequality signs the standard way round [1]

",,
302537,"The first equation is quadratic so rearrange the linear equation into either  or  form and substitute.Substitute this into the quadratic equation.[1]Expand and simplify.Correct expansion [1]Forming a quadratic to solve [1]Multiply by -4 to remove fractions and make the x2 term positive.Forming a[1]This does factorise but if you don't spot it you can use the quadratic formula (or your calculator).  Then solve for x.Method of solving quadratic [1]Substitute these x values into any of the original equations (the rearranged linear equation is usually easiest) to find the y values.  and  Be careful to pair up the final answers correctly.[1]

",,
302585,"Equate 7 to the expression for the 3rd term,  and equate 29 to the expression for the 6th term, [1]We have a pair of linear simultaneous equations. Solve using elimination or substitution. For example, using elimination;any valid process to solve simultaneous equations [1]Having found a or b, substitute it into either of the initial equations to find the remaining variable [1]

",,
305165,"The formula for the area of a triangle is  where  is the base and  is the height.To find the distance apart the coordinates should be, set the formula equal to 28 square units and solve to find the product of the base and the height. [1]Choose coordinates such that the distance from (0, 0) to (c, 0) multiplied by the distance from (0, a) to (0, b) equals 56.Find a factor pair of 56 that is easy to work with, for example 7 and 8.Choosing the height to be 7, then c = 7 and the distance from (0, a) to (0, b) needs to be 8, with a positive and b negative.Choosing a = 5 and the distance from (0, a) to (0, b) needs to be 8, with a positive and b negative, so b will be -3. Any correct coordinates that give an area of 28 [1]

",,
302794,"(i)Go from A to O to B  [1]

(ii)Go from K to J to IK to J is double A to B, found in part (i)J to I is double O to B [1]Expand and simplify  [1]

(iii)Go from L to F to E to DL to F and E to D are both the same as A to B, found in part (i)F to E is the negative of O to A [1]Expand and simplify  [1]There are many other possible paths that lead to the same answer, such as L to F to O to D

",,
302899,"Substitute the second equation into the the first.[1]Work carefully as you will be dealing with fractions within fractions - to deal with this you can write the 'main' fraction as a division statement, as below.Multiply out the (round) brackets.Make a common denominator within the square brackets.[1]Simplify the numerator.[1]This is 'dividing by a fraction' so use the shortcut of switching ÷ to × and flipping the (second) fraction.There isn't anything else that can be simplified or cancelled. [1]

",,
302921,"Start by expanding the bracket on the left-hand side.Remember to expand both parts of the bracket.[1]Bring the x terms to one side by adding the term with the smallest coefficient of x (-5x).  [1]Subtract 7 from both sides.Divide both sides by 2. [1]It's a good idea to check your answer by using your calculator to substitute it into the original equation, as below(Left Hand Side matched Right Hand Side therefore correct)

",,
